"","h1n1","seasonal"
"17730","TRUE","TRUE"
"3605","FALSE","TRUE"
"20062","FALSE","FALSE"
"6194","TRUE","TRUE"
"7054","FALSE","TRUE"
"14728","FALSE","FALSE"
"24639","FALSE","FALSE"
"23999","FALSE","FALSE"
"8802","FALSE","FALSE"
"4288","FALSE","TRUE"
"22038","FALSE","TRUE"
"13598","FALSE","TRUE"
"26409","FALSE","FALSE"
"3206","FALSE","FALSE"
"10412","FALSE","FALSE"
"13394","FALSE","TRUE"
"18295","FALSE","TRUE"
"14460","TRUE","FALSE"
"2032","TRUE","TRUE"
"21441","FALSE","TRUE"
"10229","TRUE","TRUE"
"9348","TRUE","TRUE"
"22820","FALSE","TRUE"
"24528","TRUE","TRUE"
"25610","FALSE","FALSE"
"24851","FALSE","TRUE"
"24884","FALSE","FALSE"
"6037","FALSE","TRUE"
"14965","FALSE","FALSE"
"17621","FALSE","TRUE"
"25047","FALSE","FALSE"
"17995","TRUE","TRUE"
"17835","FALSE","FALSE"
"794","FALSE","TRUE"
"15728","TRUE","TRUE"
"2316","FALSE","FALSE"
"3002","FALSE","TRUE"
"7369","FALSE","FALSE"
"25678","FALSE","FALSE"
"10446","TRUE","TRUE"
"13433","FALSE","FALSE"
"4556","FALSE","FALSE"
"17787","TRUE","TRUE"
"4373","FALSE","TRUE"
"11532","TRUE","TRUE"
"14334","FALSE","FALSE"
"22180","FALSE","FALSE"
"7260","TRUE","TRUE"
"15874","TRUE","TRUE"
"6035","FALSE","FALSE"
"11239","FALSE","TRUE"
"8878","FALSE","TRUE"
"5395","FALSE","TRUE"
"8976","FALSE","FALSE"
"9503","FALSE","FALSE"
"8556","TRUE","FALSE"
"9224","FALSE","FALSE"
"9590","FALSE","TRUE"
"23600","FALSE","FALSE"
"18055","FALSE","FALSE"
"18458","FALSE","TRUE"
"12283","TRUE","TRUE"
"21473","TRUE","FALSE"
"5130","FALSE","FALSE"
"10858","FALSE","FALSE"
"14259","FALSE","FALSE"
"24818","FALSE","TRUE"
"12431","TRUE","TRUE"
"16706","TRUE","TRUE"
"22148","TRUE","FALSE"
"22311","FALSE","FALSE"
"6941","FALSE","FALSE"
"6330","TRUE","TRUE"
"5871","FALSE","FALSE"
"21714","FALSE","FALSE"
"23795","FALSE","FALSE"
"223","FALSE","FALSE"
"15391","TRUE","TRUE"
"21977","TRUE","TRUE"
"15172","FALSE","FALSE"
"24504","FALSE","TRUE"
"2246","TRUE","TRUE"
"10192","FALSE","FALSE"
"9579","TRUE","TRUE"
"16417","FALSE","TRUE"
"23634","FALSE","FALSE"
"26107","FALSE","TRUE"
"25315","FALSE","FALSE"
"6469","FALSE","FALSE"
"14908","FALSE","FALSE"
"1538","FALSE","TRUE"
"11827","FALSE","FALSE"
"5566","FALSE","FALSE"
"24179","TRUE","FALSE"
"2449","FALSE","FALSE"
"7762","FALSE","FALSE"
"25992","FALSE","TRUE"
"9815","FALSE","FALSE"
"16517","FALSE","FALSE"
"20543","FALSE","TRUE"
"13396","FALSE","FALSE"
"6360","FALSE","FALSE"
"14311","FALSE","TRUE"
"6500","TRUE","TRUE"
"17526","FALSE","FALSE"
"14967","FALSE","TRUE"
"1407","TRUE","TRUE"
"4205","TRUE","TRUE"
"21855","FALSE","FALSE"
"6445","FALSE","TRUE"
"24076","FALSE","FALSE"
"12602","TRUE","TRUE"
"11737","TRUE","TRUE"
"11590","FALSE","FALSE"
"15075","FALSE","FALSE"
"18940","FALSE","FALSE"
"974","FALSE","FALSE"
"13924","FALSE","TRUE"
"7880","FALSE","TRUE"
"6471","FALSE","FALSE"
"17227","TRUE","FALSE"
"8856","FALSE","TRUE"
"24065","FALSE","FALSE"
"16506","FALSE","TRUE"
"21715","TRUE","TRUE"
"5120","TRUE","TRUE"
"8685","FALSE","FALSE"
"22692","FALSE","TRUE"
"26627","FALSE","FALSE"
"26157","FALSE","TRUE"
"26024","FALSE","FALSE"
"4438","FALSE","TRUE"
"13912","FALSE","FALSE"
"25764","FALSE","TRUE"
"20326","FALSE","FALSE"
"18262","FALSE","FALSE"
"15285","FALSE","TRUE"
"7216","TRUE","TRUE"
"25781","FALSE","FALSE"
"8086","FALSE","FALSE"
"18985","TRUE","TRUE"
"8630","FALSE","FALSE"
"23813","TRUE","TRUE"
"7605","FALSE","FALSE"
"2336","FALSE","TRUE"
"6006","TRUE","FALSE"
"26276","TRUE","TRUE"
"11630","FALSE","FALSE"
"7778","TRUE","TRUE"
"11833","FALSE","TRUE"
"25939","FALSE","TRUE"
"17323","TRUE","TRUE"
"10597","FALSE","TRUE"
"5978","FALSE","TRUE"
"13596","FALSE","FALSE"
"10285","FALSE","FALSE"
"7313","FALSE","FALSE"
"4246","FALSE","FALSE"
"20010","FALSE","TRUE"
"7158","FALSE","FALSE"
"24582","TRUE","TRUE"
"11254","FALSE","FALSE"
"14651","FALSE","TRUE"
"19621","FALSE","TRUE"
"18764","TRUE","TRUE"
"1190","FALSE","FALSE"
"22219","FALSE","FALSE"
"11453","FALSE","FALSE"
"2366","FALSE","TRUE"
"5842","FALSE","FALSE"
"6754","FALSE","FALSE"
"19448","FALSE","FALSE"
"22115","FALSE","TRUE"
"7138","TRUE","TRUE"
"16022","FALSE","TRUE"
"24683","FALSE","TRUE"
"1475","TRUE","TRUE"
"9496","FALSE","FALSE"
"19086","FALSE","FALSE"
"19228","FALSE","FALSE"
"8870","FALSE","TRUE"
"10048","FALSE","TRUE"
"3554","TRUE","TRUE"
"16653","TRUE","FALSE"
"1291","FALSE","FALSE"
"17112","FALSE","FALSE"
"19047","TRUE","TRUE"
"8810","TRUE","TRUE"
"20267","FALSE","FALSE"
"11252","TRUE","FALSE"
"9849","FALSE","TRUE"
"25118","FALSE","TRUE"
"16264","FALSE","TRUE"
"20542","FALSE","FALSE"
"16868","FALSE","FALSE"
"24880","FALSE","FALSE"
"23864","FALSE","TRUE"
"9320","FALSE","FALSE"
"13034","TRUE","FALSE"
"7525","FALSE","FALSE"
"4880","FALSE","FALSE"
"6263","FALSE","FALSE"
"1405","FALSE","TRUE"
"24649","TRUE","TRUE"
"17241","FALSE","TRUE"
"4713","FALSE","TRUE"
"273","FALSE","TRUE"
"21734","FALSE","FALSE"
"3707","FALSE","TRUE"
"15175","TRUE","TRUE"
"24605","FALSE","TRUE"
"11946","FALSE","FALSE"
"20033","FALSE","FALSE"
"14837","FALSE","FALSE"
"13454","FALSE","FALSE"
"23042","FALSE","FALSE"
"11259","FALSE","FALSE"
"14430","FALSE","FALSE"
"16111","FALSE","TRUE"
"25693","FALSE","FALSE"
"26081","FALSE","FALSE"
"20884","FALSE","FALSE"
"17916","FALSE","TRUE"
"4351","FALSE","FALSE"
"21530","FALSE","FALSE"
"19793","FALSE","TRUE"
"8056","TRUE","TRUE"
"11250","TRUE","FALSE"
"24295","FALSE","FALSE"
"3658","FALSE","FALSE"
"20682","FALSE","FALSE"
"4507","FALSE","TRUE"
"16081","FALSE","TRUE"
"23402","FALSE","TRUE"
"11026","FALSE","FALSE"
"4398","TRUE","TRUE"
"23262","TRUE","TRUE"
"25111","FALSE","FALSE"
"3511","FALSE","TRUE"
"8166","FALSE","FALSE"
"8215","TRUE","TRUE"
"22225","FALSE","TRUE"
"5088","FALSE","FALSE"
"14903","FALSE","FALSE"
"14891","FALSE","FALSE"
"21170","FALSE","FALSE"
"21806","TRUE","TRUE"
"7067","FALSE","FALSE"
"12847","FALSE","TRUE"
"12790","FALSE","TRUE"
"18225","TRUE","TRUE"
"13851","FALSE","FALSE"
"19439","FALSE","TRUE"
"344","FALSE","FALSE"
"16252","FALSE","FALSE"
"22062","TRUE","TRUE"
"1783","FALSE","FALSE"
"26007","FALSE","FALSE"
"18104","TRUE","TRUE"
"20808","FALSE","FALSE"
"20095","TRUE","TRUE"
"4891","FALSE","FALSE"
"21832","FALSE","FALSE"
"24617","FALSE","FALSE"
"22898","FALSE","FALSE"
"22906","TRUE","TRUE"
"6248","FALSE","FALSE"
"24304","TRUE","TRUE"
"26425","FALSE","FALSE"
"2581","FALSE","TRUE"
"14557","FALSE","FALSE"
"12062","FALSE","FALSE"
"3974","TRUE","TRUE"
"16768","TRUE","TRUE"
"20656","FALSE","FALSE"
"18872","TRUE","TRUE"
"11822","FALSE","FALSE"
"571","FALSE","FALSE"
"1921","TRUE","FALSE"
"12200","FALSE","TRUE"
"13300","FALSE","FALSE"
"8564","FALSE","TRUE"
"5772","FALSE","FALSE"
"5974","FALSE","FALSE"
"5684","FALSE","FALSE"
"3797","FALSE","TRUE"
"25786","TRUE","FALSE"
"2533","FALSE","FALSE"
"12854","FALSE","TRUE"
"15183","TRUE","TRUE"
"19609","FALSE","TRUE"
"5785","FALSE","FALSE"
"21943","FALSE","FALSE"
"8704","FALSE","TRUE"
"15777","TRUE","TRUE"
"138","FALSE","FALSE"
"19708","FALSE","FALSE"
"5356","FALSE","FALSE"
"26088","FALSE","FALSE"
"8990","FALSE","FALSE"
"4739","TRUE","TRUE"
"6033","FALSE","TRUE"
"18868","FALSE","TRUE"
"17795","TRUE","FALSE"
"4882","FALSE","FALSE"
"23090","FALSE","FALSE"
"15163","FALSE","FALSE"
"19286","FALSE","FALSE"
"3527","FALSE","TRUE"
"26493","FALSE","TRUE"
"23555","FALSE","FALSE"
"15671","FALSE","FALSE"
"26507","FALSE","FALSE"
"17368","TRUE","TRUE"
"25818","TRUE","TRUE"
"17193","FALSE","FALSE"
"22210","FALSE","FALSE"
"24496","TRUE","FALSE"
"1777","FALSE","FALSE"
"3535","FALSE","FALSE"
"12035","TRUE","TRUE"
"18983","FALSE","FALSE"
"1266","TRUE","FALSE"
"26193","TRUE","TRUE"
"489","FALSE","TRUE"
"24760","FALSE","TRUE"
"1052","FALSE","FALSE"
"20987","FALSE","FALSE"
"14443","FALSE","FALSE"
"978","FALSE","FALSE"
"13166","FALSE","TRUE"
"22396","FALSE","FALSE"
"5877","FALSE","TRUE"
"8096","FALSE","FALSE"
"13869","FALSE","FALSE"
"24442","FALSE","FALSE"
"4361","FALSE","FALSE"
"15454","FALSE","FALSE"
"22812","FALSE","FALSE"
"12843","FALSE","FALSE"
"6457","FALSE","TRUE"
"15491","FALSE","FALSE"
"9276","FALSE","FALSE"
"10484","FALSE","TRUE"
"15047","FALSE","TRUE"
"15880","FALSE","FALSE"
"7094","FALSE","FALSE"
"2603","TRUE","TRUE"
"12639","FALSE","TRUE"
"10669","TRUE","TRUE"
"5616","TRUE","TRUE"
"9416","FALSE","TRUE"
"6290","FALSE","FALSE"
"24918","FALSE","FALSE"
"7536","FALSE","FALSE"
"14706","FALSE","TRUE"
"17376","FALSE","FALSE"
"17049","FALSE","FALSE"
"2188","FALSE","TRUE"
"16552","FALSE","FALSE"
"25851","FALSE","FALSE"
"13322","FALSE","FALSE"
"13878","TRUE","TRUE"
"25354","TRUE","FALSE"
"19276","FALSE","TRUE"
"22260","TRUE","TRUE"
"23323","FALSE","TRUE"
"1946","FALSE","FALSE"
"9130","FALSE","FALSE"
"8444","TRUE","TRUE"
"4894","FALSE","FALSE"
"14272","FALSE","TRUE"
"16819","FALSE","FALSE"
"16067","FALSE","TRUE"
"10827","FALSE","FALSE"
"26457","FALSE","TRUE"
"18413","FALSE","FALSE"
"14868","FALSE","FALSE"
"23375","FALSE","TRUE"
"4896","FALSE","FALSE"
"3124","FALSE","FALSE"
"20897","FALSE","TRUE"
"2216","FALSE","TRUE"
"3597","FALSE","FALSE"
"3051","FALSE","TRUE"
"24511","TRUE","TRUE"
"2604","FALSE","TRUE"
"22146","TRUE","TRUE"
"2722","FALSE","FALSE"
"4745","FALSE","FALSE"
"12416","FALSE","TRUE"
"19838","FALSE","FALSE"
"4043","TRUE","FALSE"
"26129","TRUE","TRUE"
"8049","FALSE","TRUE"
"12465","FALSE","FALSE"
"2576","FALSE","FALSE"
"4712","FALSE","FALSE"
"8341","FALSE","FALSE"
"17246","FALSE","FALSE"
"6277","FALSE","TRUE"
"18941","FALSE","FALSE"
"9194","FALSE","FALSE"
"17611","FALSE","FALSE"
"10680","TRUE","TRUE"
"4348","FALSE","TRUE"
"4267","FALSE","FALSE"
"20700","TRUE","TRUE"
"13622","TRUE","TRUE"
"15706","FALSE","FALSE"
"6491","FALSE","TRUE"
"6948","FALSE","FALSE"
"2659","FALSE","FALSE"
"12910","FALSE","FALSE"
"8113","FALSE","FALSE"
"8455","FALSE","FALSE"
"13135","FALSE","FALSE"
"17167","FALSE","FALSE"
"14364","FALSE","TRUE"
"4807","FALSE","FALSE"
"19743","FALSE","FALSE"
"20318","FALSE","FALSE"
"110","FALSE","FALSE"
"26246","FALSE","TRUE"
"15142","FALSE","TRUE"
"4482","FALSE","FALSE"
"22751","FALSE","FALSE"
"13881","FALSE","FALSE"
"18922","FALSE","FALSE"
"14355","FALSE","FALSE"
"11461","FALSE","FALSE"
"4029","TRUE","TRUE"
"22332","FALSE","FALSE"
"20903","FALSE","FALSE"
"1573","FALSE","TRUE"
"9435","FALSE","FALSE"
"17311","TRUE","TRUE"
"15051","FALSE","TRUE"
"23188","TRUE","TRUE"
"8650","FALSE","FALSE"
"23876","FALSE","FALSE"
"23684","FALSE","FALSE"
"19390","FALSE","FALSE"
"457","FALSE","FALSE"
"25664","FALSE","FALSE"
"4610","TRUE","TRUE"
"18966","FALSE","FALSE"
"23501","FALSE","TRUE"
"18412","FALSE","FALSE"
"2507","FALSE","FALSE"
"4502","FALSE","FALSE"
"8688","FALSE","FALSE"
"26539","TRUE","TRUE"
"11820","FALSE","TRUE"
"23488","FALSE","TRUE"
"6688","FALSE","FALSE"
"15405","FALSE","FALSE"
"7969","FALSE","FALSE"
"24226","TRUE","FALSE"
"24445","FALSE","FALSE"
"3121","FALSE","FALSE"
"23850","TRUE","TRUE"
"4944","FALSE","TRUE"
"1967","FALSE","FALSE"
"13421","FALSE","FALSE"
"19339","FALSE","FALSE"
"11716","FALSE","TRUE"
"1532","TRUE","TRUE"
"22252","FALSE","TRUE"
"20390","TRUE","TRUE"
"7691","FALSE","TRUE"
"1486","FALSE","FALSE"
"3307","FALSE","TRUE"
"11559","TRUE","TRUE"
"24451","FALSE","FALSE"
"25859","TRUE","TRUE"
"11819","FALSE","TRUE"
"20456","FALSE","FALSE"
"25308","FALSE","TRUE"
"161","FALSE","TRUE"
"11849","FALSE","TRUE"
"10567","FALSE","FALSE"
"15582","FALSE","TRUE"
"14980","TRUE","TRUE"
"26148","TRUE","TRUE"
"19039","TRUE","TRUE"
"15791","FALSE","TRUE"
"10059","TRUE","TRUE"
"25491","FALSE","FALSE"
"7459","FALSE","FALSE"
"22235","TRUE","TRUE"
"3985","FALSE","FALSE"
"22889","FALSE","TRUE"
"9755","FALSE","TRUE"
"21153","TRUE","TRUE"
"23990","FALSE","TRUE"
"1063","TRUE","TRUE"
"8764","FALSE","FALSE"
"8941","TRUE","FALSE"
"2867","FALSE","FALSE"
"5325","FALSE","TRUE"
"4824","TRUE","FALSE"
"22486","FALSE","FALSE"
"21100","TRUE","TRUE"
"22915","FALSE","TRUE"
"8551","FALSE","FALSE"
"9341","FALSE","TRUE"
"1197","TRUE","TRUE"
"12998","FALSE","TRUE"
"3279","TRUE","TRUE"
"1984","FALSE","TRUE"
"5112","TRUE","TRUE"
"20780","FALSE","FALSE"
"26370","FALSE","FALSE"
"12387","FALSE","TRUE"
"22048","FALSE","FALSE"
"16354","FALSE","FALSE"
"17394","FALSE","FALSE"
"23362","FALSE","FALSE"
"17361","FALSE","TRUE"
"20631","FALSE","TRUE"
"14532","TRUE","TRUE"
"14242","FALSE","FALSE"
"3261","TRUE","TRUE"
"4799","FALSE","FALSE"
"8839","FALSE","TRUE"
"2475","FALSE","FALSE"
"17160","TRUE","FALSE"
"23044","TRUE","TRUE"
"26513","FALSE","FALSE"
"17511","FALSE","FALSE"
"23720","FALSE","FALSE"
"15009","TRUE","TRUE"
"20540","FALSE","TRUE"
"4990","FALSE","TRUE"
"8930","TRUE","TRUE"
"23086","FALSE","FALSE"
"26406","FALSE","FALSE"
"15576","FALSE","FALSE"
"1600","TRUE","TRUE"
"3898","TRUE","TRUE"
"14184","TRUE","TRUE"
"19134","FALSE","TRUE"
"9973","FALSE","TRUE"
"20931","TRUE","TRUE"
"9033","FALSE","FALSE"
"25428","FALSE","TRUE"
"16959","FALSE","FALSE"
"10731","FALSE","TRUE"
"2121","FALSE","FALSE"
"23246","FALSE","TRUE"
"16525","FALSE","TRUE"
"20923","FALSE","TRUE"
"24563","FALSE","FALSE"
"22710","TRUE","TRUE"
"9859","TRUE","TRUE"
"17896","FALSE","FALSE"
"4054","FALSE","TRUE"
"23712","TRUE","FALSE"
"26423","TRUE","TRUE"
"6464","FALSE","TRUE"
"23866","FALSE","TRUE"
"18378","FALSE","FALSE"
"21270","FALSE","FALSE"
"15812","FALSE","TRUE"
"683","FALSE","TRUE"
"9476","FALSE","FALSE"
"21746","FALSE","FALSE"
"16568","FALSE","FALSE"
"10748","FALSE","FALSE"
"25370","FALSE","FALSE"
"25181","TRUE","TRUE"
"24982","FALSE","FALSE"
"21128","FALSE","FALSE"
"11786","FALSE","FALSE"
"14770","FALSE","FALSE"
"3650","TRUE","TRUE"
"22912","FALSE","TRUE"
"10025","FALSE","FALSE"
"9933","TRUE","FALSE"
"3391","FALSE","FALSE"
"10783","FALSE","FALSE"
"10900","FALSE","FALSE"
"2934","TRUE","TRUE"
"18639","FALSE","FALSE"
"5358","FALSE","FALSE"
"9095","FALSE","TRUE"
"19570","FALSE","TRUE"
"19765","FALSE","TRUE"
"25732","FALSE","TRUE"
"19632","FALSE","TRUE"
"19160","FALSE","FALSE"
"23516","TRUE","TRUE"
"25722","FALSE","FALSE"
"306","FALSE","FALSE"
"9145","FALSE","TRUE"
"2276","TRUE","TRUE"
"20989","FALSE","TRUE"
"15921","FALSE","FALSE"
"19580","TRUE","TRUE"
"12941","TRUE","TRUE"
"22530","FALSE","FALSE"
"13550","FALSE","FALSE"
"11291","TRUE","TRUE"
"25729","FALSE","FALSE"
"16114","FALSE","FALSE"
"20168","TRUE","TRUE"
"22818","FALSE","FALSE"
"3768","FALSE","FALSE"
"3822","FALSE","FALSE"
"874","FALSE","TRUE"
"8070","FALSE","TRUE"
"17351","FALSE","FALSE"
"2263","FALSE","FALSE"
"6312","FALSE","TRUE"
"24860","FALSE","TRUE"
"4114","FALSE","FALSE"
"26685","FALSE","FALSE"
"6833","TRUE","TRUE"
"18326","FALSE","FALSE"
"24971","FALSE","FALSE"
"18880","FALSE","FALSE"
"13731","FALSE","TRUE"
"18839","TRUE","TRUE"
"21367","FALSE","FALSE"
"16352","FALSE","TRUE"
"15344","FALSE","TRUE"
"6710","FALSE","FALSE"
"3907","FALSE","TRUE"
"1723","FALSE","FALSE"
"15141","TRUE","TRUE"
"15221","FALSE","TRUE"
"8437","TRUE","TRUE"
"12930","FALSE","TRUE"
"17184","FALSE","TRUE"
"6313","FALSE","FALSE"
"12125","FALSE","TRUE"
"4007","FALSE","TRUE"
"22901","FALSE","FALSE"
"22792","FALSE","TRUE"
"650","TRUE","FALSE"
"25532","FALSE","FALSE"
"10357","FALSE","FALSE"
"26113","FALSE","FALSE"
"10691","FALSE","FALSE"
"2872","FALSE","FALSE"
"17919","FALSE","FALSE"
"7658","FALSE","FALSE"
"9988","FALSE","FALSE"
"22553","FALSE","FALSE"
"16376","FALSE","FALSE"
"10146","FALSE","FALSE"
"18659","FALSE","FALSE"
"22024","FALSE","FALSE"
"3290","FALSE","TRUE"
"7409","TRUE","TRUE"
"17957","TRUE","TRUE"
"7847","FALSE","FALSE"
"20278","FALSE","FALSE"
"2349","FALSE","FALSE"
"5829","FALSE","FALSE"
"20321","FALSE","TRUE"
"20940","FALSE","FALSE"
"1341","FALSE","FALSE"
"22982","FALSE","TRUE"
"25165","FALSE","TRUE"
"20531","FALSE","FALSE"
"14502","FALSE","FALSE"
"14406","FALSE","FALSE"
"21081","FALSE","TRUE"
"22501","FALSE","TRUE"
"26126","FALSE","TRUE"
"1308","FALSE","FALSE"
"22942","FALSE","FALSE"
"16191","FALSE","FALSE"
"24347","FALSE","TRUE"
"1208","FALSE","TRUE"
"3179","FALSE","TRUE"
"7460","FALSE","FALSE"
"23577","FALSE","FALSE"
"18769","FALSE","FALSE"
"26170","FALSE","FALSE"
"24792","FALSE","FALSE"
"5851","FALSE","TRUE"
"3667","TRUE","FALSE"
"3371","TRUE","TRUE"
"3487","FALSE","FALSE"
"11584","FALSE","TRUE"
"24599","FALSE","TRUE"
"15325","FALSE","TRUE"
"2231","FALSE","TRUE"
"23482","FALSE","TRUE"
"23502","TRUE","TRUE"
"18736","FALSE","FALSE"
"17212","FALSE","FALSE"
"15889","FALSE","TRUE"
"14771","FALSE","FALSE"
"4941","FALSE","FALSE"
"9021","FALSE","FALSE"
"8469","FALSE","FALSE"
"17230","FALSE","FALSE"
"1765","TRUE","TRUE"
"5556","FALSE","TRUE"
"9241","FALSE","FALSE"
"17353","FALSE","FALSE"
"17632","FALSE","FALSE"
"4786","FALSE","FALSE"
"17989","FALSE","FALSE"
"19882","FALSE","TRUE"
"18929","FALSE","FALSE"
"6221","TRUE","TRUE"
"6453","FALSE","FALSE"
"17864","FALSE","FALSE"
"22639","FALSE","FALSE"
"20836","FALSE","FALSE"
"25175","TRUE","TRUE"
"12633","FALSE","TRUE"
"5308","FALSE","FALSE"
"18679","FALSE","FALSE"
"13328","FALSE","TRUE"
"7682","FALSE","TRUE"
"6660","FALSE","FALSE"
"13023","FALSE","TRUE"
"9807","TRUE","TRUE"
"23814","FALSE","TRUE"
"7033","FALSE","FALSE"
"14839","FALSE","FALSE"
"25350","FALSE","FALSE"
"23249","FALSE","FALSE"
"14905","FALSE","TRUE"
"10254","FALSE","TRUE"
"18024","FALSE","TRUE"
"1873","FALSE","FALSE"
"8811","FALSE","FALSE"
"2342","FALSE","TRUE"
"15701","FALSE","TRUE"
"23969","FALSE","FALSE"
"18832","FALSE","TRUE"
"2457","FALSE","FALSE"
"14575","TRUE","TRUE"
"21184","FALSE","FALSE"
"10004","TRUE","TRUE"
"22473","FALSE","FALSE"
"17144","FALSE","FALSE"
"6979","FALSE","TRUE"
"937","TRUE","FALSE"
"9473","FALSE","FALSE"
"24525","FALSE","TRUE"
"21695","TRUE","TRUE"
"15870","FALSE","FALSE"
"17339","FALSE","FALSE"
"18082","FALSE","FALSE"
"24162","FALSE","TRUE"
"12336","FALSE","FALSE"
"12172","FALSE","FALSE"
"25907","FALSE","FALSE"
"15904","TRUE","TRUE"
"990","FALSE","TRUE"
"19083","FALSE","FALSE"
"17318","FALSE","TRUE"
"25095","FALSE","FALSE"
"12397","FALSE","FALSE"
"8314","TRUE","TRUE"
"20678","FALSE","FALSE"
"11077","TRUE","FALSE"
"23785","FALSE","TRUE"
"7792","TRUE","FALSE"
"21688","FALSE","FALSE"
"12181","FALSE","FALSE"
"7469","FALSE","FALSE"
"24163","TRUE","TRUE"
"13838","FALSE","TRUE"
"23941","FALSE","TRUE"
"16251","FALSE","TRUE"
"19723","FALSE","TRUE"
"20501","FALSE","FALSE"
"9328","FALSE","FALSE"
"22409","FALSE","FALSE"
"20550","FALSE","FALSE"
"15755","TRUE","TRUE"
"14825","TRUE","TRUE"
"6874","TRUE","TRUE"
"9999","FALSE","FALSE"
"20796","FALSE","FALSE"
"24267","FALSE","FALSE"
"6984","TRUE","TRUE"
"9582","FALSE","TRUE"
"1617","FALSE","FALSE"
"16367","TRUE","TRUE"
"25537","FALSE","FALSE"
"12295","FALSE","FALSE"
"18586","FALSE","TRUE"
"16759","FALSE","TRUE"
"11623","FALSE","FALSE"
"11964","FALSE","TRUE"
"1847","FALSE","TRUE"
"23929","TRUE","TRUE"
"18986","FALSE","TRUE"
"4312","FALSE","TRUE"
"21505","FALSE","FALSE"
"19557","FALSE","FALSE"
"5534","FALSE","FALSE"
"21539","FALSE","FALSE"
"6928","FALSE","FALSE"
"24656","TRUE","TRUE"
"24376","FALSE","FALSE"
"4297","FALSE","FALSE"
"21144","FALSE","FALSE"
"3574","FALSE","FALSE"
"25912","FALSE","TRUE"
"18137","FALSE","FALSE"
"22917","TRUE","FALSE"
"15798","FALSE","FALSE"
"20376","FALSE","TRUE"
"13295","FALSE","TRUE"
"7676","FALSE","FALSE"
"13189","FALSE","TRUE"
"20568","TRUE","FALSE"
"14","FALSE","FALSE"
"14873","TRUE","TRUE"
"7333","FALSE","TRUE"
"6456","FALSE","FALSE"
"25182","TRUE","TRUE"
"25905","FALSE","FALSE"
"10753","FALSE","TRUE"
"18308","TRUE","TRUE"
"7531","TRUE","TRUE"
"1986","FALSE","FALSE"
"24097","FALSE","FALSE"
"1772","FALSE","FALSE"
"16108","FALSE","FALSE"
"4487","FALSE","FALSE"
"5404","TRUE","TRUE"
"12881","FALSE","FALSE"
"14022","FALSE","FALSE"
"14832","FALSE","TRUE"
"3110","FALSE","FALSE"
"24043","TRUE","TRUE"
"25117","FALSE","FALSE"
"19369","FALSE","FALSE"
"10319","FALSE","TRUE"
"13235","FALSE","TRUE"
"11868","FALSE","TRUE"
"11105","FALSE","TRUE"
"13542","FALSE","FALSE"
"23869","FALSE","TRUE"
"20948","FALSE","FALSE"
"14515","FALSE","FALSE"
"24294","FALSE","FALSE"
"12726","FALSE","FALSE"
"21592","FALSE","FALSE"
"21039","TRUE","FALSE"
"18633","FALSE","FALSE"
"20013","FALSE","FALSE"
"20270","FALSE","TRUE"
"12531","FALSE","FALSE"
"24406","FALSE","FALSE"
"4186","TRUE","FALSE"
"20176","FALSE","TRUE"
"22448","TRUE","TRUE"
"15860","FALSE","FALSE"
"21687","FALSE","FALSE"
"16389","FALSE","FALSE"
"5841","FALSE","FALSE"
"22214","TRUE","TRUE"
"20212","FALSE","FALSE"
"16141","FALSE","TRUE"
"23527","FALSE","FALSE"
"3019","TRUE","TRUE"
"9300","FALSE","FALSE"
"14495","FALSE","FALSE"
"9441","FALSE","TRUE"
"15332","FALSE","FALSE"
"18687","FALSE","FALSE"
"5557","FALSE","TRUE"
"11508","FALSE","TRUE"
"4181","FALSE","FALSE"
"3027","TRUE","TRUE"
"21712","FALSE","FALSE"
"22696","FALSE","FALSE"
"11013","FALSE","TRUE"
"8499","TRUE","TRUE"
"14120","FALSE","FALSE"
"11658","FALSE","FALSE"
"13021","FALSE","FALSE"
"22481","FALSE","FALSE"
"16448","TRUE","FALSE"
"23416","FALSE","FALSE"
"16668","FALSE","TRUE"
"17584","FALSE","TRUE"
"16156","TRUE","TRUE"
"18912","FALSE","FALSE"
"11007","TRUE","TRUE"
"16337","FALSE","TRUE"
"20129","FALSE","FALSE"
"6499","FALSE","FALSE"
"25288","FALSE","TRUE"
"23170","FALSE","TRUE"
"17765","FALSE","FALSE"
"25545","TRUE","TRUE"
"8735","FALSE","FALSE"
"21776","FALSE","TRUE"
"24110","FALSE","FALSE"
"16861","FALSE","TRUE"
"4994","FALSE","FALSE"
"8851","FALSE","FALSE"
"24948","FALSE","TRUE"
"5708","TRUE","FALSE"
"3875","TRUE","TRUE"
"6412","FALSE","FALSE"
"5596","FALSE","TRUE"
"5759","FALSE","TRUE"
"13495","FALSE","TRUE"
"476","FALSE","TRUE"
"12443","FALSE","FALSE"
"1317","FALSE","FALSE"
"430","FALSE","FALSE"
"20720","FALSE","TRUE"
"19605","FALSE","FALSE"
"10493","FALSE","TRUE"
"9823","TRUE","FALSE"
"6022","FALSE","FALSE"
"2658","TRUE","TRUE"
"11476","FALSE","TRUE"
"16840","FALSE","FALSE"
"20347","FALSE","FALSE"
"11980","FALSE","FALSE"
"25674","FALSE","FALSE"
"13434","TRUE","FALSE"
"25802","FALSE","FALSE"
"8133","TRUE","TRUE"
"5004","FALSE","FALSE"
"17604","FALSE","FALSE"
