"","h1n1","seasonal"
"11316","TRUE","FALSE"
"11324","FALSE","FALSE"
"11329","FALSE","TRUE"
"11330","FALSE","FALSE"
"11335","FALSE","FALSE"
"11336","FALSE","FALSE"
"11340","FALSE","FALSE"
"11342","FALSE","TRUE"
"11344","FALSE","FALSE"
"11345","FALSE","FALSE"
"11351","FALSE","FALSE"
"11353","FALSE","FALSE"
"11359","TRUE","TRUE"
"11360","FALSE","FALSE"
"11375","FALSE","FALSE"
"11389","FALSE","FALSE"
"11393","FALSE","FALSE"
"11394","FALSE","FALSE"
"11396","TRUE","TRUE"
"11402","FALSE","FALSE"
"11410","FALSE","TRUE"
"11411","FALSE","TRUE"
"11415","FALSE","TRUE"
"11416","FALSE","FALSE"
"11422","FALSE","FALSE"
"11433","FALSE","FALSE"
"11434","FALSE","FALSE"
"11443","FALSE","FALSE"
"11447","FALSE","FALSE"
"11457","FALSE","FALSE"
"11460","FALSE","TRUE"
"11463","FALSE","FALSE"
"11465","TRUE","TRUE"
"11466","FALSE","FALSE"
"11472","TRUE","TRUE"
"11479","TRUE","TRUE"
"11483","FALSE","TRUE"
"11489","TRUE","TRUE"
"11491","FALSE","FALSE"
"11494","FALSE","FALSE"
"11506","FALSE","FALSE"
"11507","FALSE","FALSE"
"11510","TRUE","TRUE"
"11511","FALSE","FALSE"
"11515","FALSE","FALSE"
"11520","FALSE","TRUE"
"11522","FALSE","FALSE"
"11528","FALSE","TRUE"
"11530","FALSE","TRUE"
"11533","TRUE","TRUE"
"11538","TRUE","TRUE"
"11542","FALSE","FALSE"
"11546","TRUE","FALSE"
"11549","FALSE","FALSE"
"11564","FALSE","TRUE"
"11569","TRUE","TRUE"
"11572","FALSE","FALSE"
"11573","FALSE","TRUE"
"11587","FALSE","FALSE"
"11595","FALSE","FALSE"
"11606","FALSE","TRUE"
"11610","FALSE","TRUE"
"11619","FALSE","FALSE"
"11626","TRUE","TRUE"
"11633","FALSE","TRUE"
"11635","TRUE","TRUE"
"11636","TRUE","TRUE"
"11641","FALSE","TRUE"
"11654","FALSE","TRUE"
"11655","FALSE","TRUE"
"11660","FALSE","TRUE"
"11670","FALSE","TRUE"
"11674","FALSE","FALSE"
"11681","FALSE","FALSE"
"11696","FALSE","TRUE"
"11697","FALSE","FALSE"
"11702","FALSE","FALSE"
"11709","FALSE","FALSE"
"11711","FALSE","FALSE"
"11720","FALSE","FALSE"
"11724","TRUE","TRUE"
"11727","FALSE","FALSE"
"11731","FALSE","TRUE"
"11736","FALSE","FALSE"
"11743","FALSE","TRUE"
"11746","FALSE","TRUE"
"11752","TRUE","TRUE"
"11753","TRUE","TRUE"
"11758","FALSE","FALSE"
"11760","TRUE","TRUE"
"11764","TRUE","FALSE"
"11766","FALSE","FALSE"
"11768","FALSE","FALSE"
"11770","FALSE","FALSE"
"11771","TRUE","FALSE"
"11772","FALSE","TRUE"
"11774","FALSE","FALSE"
"11777","TRUE","TRUE"
"11780","FALSE","FALSE"
"11790","FALSE","TRUE"
"11792","TRUE","TRUE"
"11794","TRUE","FALSE"
"11800","TRUE","TRUE"
"11817","FALSE","TRUE"
"11829","FALSE","FALSE"
"11839","FALSE","FALSE"
"11840","FALSE","FALSE"
"11842","FALSE","TRUE"
"11845","FALSE","FALSE"
"11847","FALSE","FALSE"
"11861","FALSE","FALSE"
"11864","TRUE","TRUE"
"11870","FALSE","TRUE"
"11871","FALSE","FALSE"
"11875","FALSE","FALSE"
"11885","FALSE","FALSE"
"11888","FALSE","TRUE"
"11891","FALSE","FALSE"
"11896","FALSE","FALSE"
"11902","TRUE","TRUE"
"11908","FALSE","FALSE"
"11909","FALSE","FALSE"
"11911","FALSE","FALSE"
"11912","FALSE","FALSE"
"11915","FALSE","TRUE"
"11917","FALSE","FALSE"
"11918","FALSE","FALSE"
"11921","FALSE","FALSE"
"11927","FALSE","FALSE"
"11931","FALSE","FALSE"
"11932","FALSE","FALSE"
"11934","FALSE","FALSE"
"11935","FALSE","FALSE"
"11939","FALSE","FALSE"
"11942","FALSE","FALSE"
"11944","FALSE","TRUE"
"11948","FALSE","TRUE"
"11949","FALSE","FALSE"
"11953","TRUE","TRUE"
"11965","FALSE","TRUE"
"11974","FALSE","TRUE"
"11975","FALSE","FALSE"
"11981","FALSE","FALSE"
"11982","FALSE","TRUE"
"11983","TRUE","TRUE"
"11985","FALSE","FALSE"
"11987","FALSE","FALSE"
"11991","TRUE","TRUE"
"11992","FALSE","FALSE"
"11996","FALSE","FALSE"
"11997","FALSE","TRUE"
"12001","FALSE","FALSE"
"12004","FALSE","FALSE"
"12020","FALSE","FALSE"
"12021","FALSE","FALSE"
"12026","FALSE","FALSE"
"12034","FALSE","FALSE"
"12038","FALSE","FALSE"
"12042","FALSE","TRUE"
"12043","FALSE","TRUE"
"12045","TRUE","TRUE"
"12049","TRUE","TRUE"
"12051","FALSE","FALSE"
"12054","FALSE","TRUE"
"12057","FALSE","FALSE"
"12058","TRUE","TRUE"
"12065","FALSE","FALSE"
"12070","FALSE","FALSE"
"12071","FALSE","TRUE"
"12072","FALSE","TRUE"
"12074","FALSE","FALSE"
"12078","FALSE","FALSE"
"12084","FALSE","TRUE"
"12086","FALSE","FALSE"
"12088","FALSE","TRUE"
"12100","TRUE","FALSE"
"12102","TRUE","TRUE"
"12109","FALSE","FALSE"
"12116","FALSE","TRUE"
"12117","FALSE","FALSE"
"12121","TRUE","TRUE"
"12126","TRUE","TRUE"
"12128","FALSE","TRUE"
"12136","FALSE","TRUE"
"12147","FALSE","FALSE"
"12149","FALSE","FALSE"
"12150","FALSE","TRUE"
"12153","TRUE","FALSE"
"12155","TRUE","FALSE"
"12157","TRUE","FALSE"
"12158","FALSE","FALSE"
"12161","FALSE","FALSE"
"12162","FALSE","FALSE"
"12164","FALSE","TRUE"
"12165","FALSE","FALSE"
"12173","TRUE","TRUE"
"12174","TRUE","TRUE"
"12175","FALSE","TRUE"
"12176","TRUE","TRUE"
"12178","FALSE","FALSE"
"12180","FALSE","TRUE"
"12183","FALSE","FALSE"
"12184","FALSE","TRUE"
"12187","FALSE","FALSE"
"12188","FALSE","TRUE"
"12189","FALSE","TRUE"
"12191","FALSE","TRUE"
"12192","FALSE","FALSE"
"12195","FALSE","FALSE"
"12205","FALSE","FALSE"
"12207","FALSE","FALSE"
"12209","FALSE","FALSE"
"12211","TRUE","FALSE"
"12212","FALSE","FALSE"
"12223","FALSE","FALSE"
"12226","FALSE","FALSE"
"12229","TRUE","FALSE"
"12231","FALSE","TRUE"
"12232","FALSE","FALSE"
"12236","FALSE","TRUE"
"12237","TRUE","TRUE"
"12238","FALSE","TRUE"
"12240","FALSE","TRUE"
"12251","TRUE","TRUE"
"12259","FALSE","TRUE"
"12264","FALSE","FALSE"
"12269","TRUE","TRUE"
"12278","TRUE","FALSE"
"12279","TRUE","FALSE"
"12301","FALSE","FALSE"
"12305","FALSE","FALSE"
"12311","FALSE","FALSE"
"12312","FALSE","TRUE"
"12314","FALSE","FALSE"
"12315","TRUE","TRUE"
"12319","FALSE","FALSE"
"12332","FALSE","FALSE"
"12334","FALSE","FALSE"
"12335","TRUE","TRUE"
"12350","FALSE","FALSE"
"12357","FALSE","TRUE"
"12362","TRUE","TRUE"
"12363","TRUE","TRUE"
"12365","FALSE","TRUE"
"12366","FALSE","TRUE"
"12370","TRUE","TRUE"
"12378","FALSE","TRUE"
"12380","FALSE","TRUE"
"12385","TRUE","TRUE"
"12390","TRUE","TRUE"
"12391","FALSE","TRUE"
"12400","FALSE","FALSE"
"12403","TRUE","TRUE"
"12415","FALSE","FALSE"
"12418","FALSE","FALSE"
"12421","FALSE","FALSE"
"12422","FALSE","TRUE"
"12425","FALSE","FALSE"
"12428","FALSE","FALSE"
"12437","FALSE","FALSE"
"12439","TRUE","FALSE"
"12441","FALSE","FALSE"
"12445","FALSE","FALSE"
"12446","TRUE","TRUE"
"12449","FALSE","FALSE"
"12451","FALSE","FALSE"
"12454","FALSE","TRUE"
"12459","FALSE","FALSE"
"12461","TRUE","FALSE"
"12468","FALSE","FALSE"
"12472","FALSE","FALSE"
"12473","FALSE","TRUE"
"12474","TRUE","TRUE"
"12475","TRUE","FALSE"
"12478","TRUE","TRUE"
"12491","TRUE","TRUE"
"12492","FALSE","FALSE"
"12497","FALSE","FALSE"
"12499","FALSE","TRUE"
"12505","TRUE","FALSE"
"12510","TRUE","TRUE"
"12525","FALSE","TRUE"
"12526","FALSE","FALSE"
"12527","TRUE","TRUE"
"12534","TRUE","FALSE"
"12536","FALSE","FALSE"
"12540","FALSE","TRUE"
"12548","FALSE","FALSE"
"12554","TRUE","TRUE"
"12556","FALSE","FALSE"
"12557","FALSE","TRUE"
"12560","TRUE","TRUE"
"12568","FALSE","TRUE"
"12569","FALSE","TRUE"
"12582","FALSE","FALSE"
"12585","TRUE","TRUE"
"12587","FALSE","FALSE"
"12591","FALSE","TRUE"
"12592","FALSE","TRUE"
"12595","FALSE","FALSE"
"12600","FALSE","FALSE"
"12610","FALSE","FALSE"
"12613","TRUE","TRUE"
"12615","FALSE","TRUE"
"12616","FALSE","TRUE"
"12620","FALSE","FALSE"
"12625","FALSE","TRUE"
"12627","TRUE","TRUE"
"12630","FALSE","FALSE"
"12637","FALSE","FALSE"
"12645","FALSE","TRUE"
"12646","FALSE","TRUE"
"12650","FALSE","TRUE"
"12653","TRUE","TRUE"
"12654","TRUE","FALSE"
"12658","FALSE","TRUE"
"12660","TRUE","TRUE"
"12662","FALSE","FALSE"
"12671","FALSE","FALSE"
"12672","FALSE","FALSE"
"12673","FALSE","TRUE"
"12677","FALSE","FALSE"
"12678","FALSE","FALSE"
"12682","TRUE","TRUE"
"12683","FALSE","FALSE"
"12693","FALSE","TRUE"
"12700","FALSE","TRUE"
"12706","FALSE","FALSE"
"12708","FALSE","FALSE"
"12720","FALSE","TRUE"
"12728","FALSE","FALSE"
"12729","FALSE","FALSE"
"12739","TRUE","FALSE"
"12743","FALSE","TRUE"
"12744","FALSE","FALSE"
"12746","FALSE","FALSE"
"12755","FALSE","FALSE"
"12757","FALSE","FALSE"
"12759","FALSE","TRUE"
"12763","FALSE","FALSE"
"12764","FALSE","FALSE"
"12768","FALSE","TRUE"
"12771","FALSE","FALSE"
"12772","FALSE","FALSE"
"12773","FALSE","TRUE"
"12777","FALSE","TRUE"
"12779","TRUE","FALSE"
"12783","FALSE","FALSE"
"12785","FALSE","FALSE"
"12788","FALSE","TRUE"
"12791","FALSE","FALSE"
"12796","FALSE","FALSE"
"12801","FALSE","TRUE"
"12810","FALSE","FALSE"
"12813","FALSE","TRUE"
"12818","TRUE","TRUE"
"12820","TRUE","TRUE"
"12822","FALSE","FALSE"
"12823","FALSE","FALSE"
"12826","FALSE","FALSE"
"12830","TRUE","FALSE"
"12833","FALSE","TRUE"
"12837","FALSE","FALSE"
"12839","FALSE","FALSE"
"12841","FALSE","TRUE"
"12844","FALSE","FALSE"
"12845","TRUE","TRUE"
"12846","FALSE","TRUE"
"12858","FALSE","FALSE"
"12859","FALSE","FALSE"
"12864","FALSE","TRUE"
"12875","FALSE","FALSE"
"12877","FALSE","FALSE"
"12882","FALSE","TRUE"
"12888","FALSE","TRUE"
"12889","FALSE","TRUE"
"12893","FALSE","TRUE"
"12902","TRUE","TRUE"
"12903","FALSE","FALSE"
"12905","FALSE","TRUE"
"12908","FALSE","FALSE"
"12909","FALSE","TRUE"
"12912","FALSE","FALSE"
"12915","FALSE","TRUE"
"12916","FALSE","TRUE"
"12928","FALSE","FALSE"
"12929","FALSE","TRUE"
"12932","FALSE","TRUE"
"12939","FALSE","TRUE"
"12943","FALSE","FALSE"
"12950","TRUE","FALSE"
"12951","TRUE","TRUE"
"12954","FALSE","FALSE"
"12961","FALSE","FALSE"
"12962","TRUE","TRUE"
"12967","FALSE","FALSE"
"12968","FALSE","FALSE"
"12970","TRUE","TRUE"
"12973","FALSE","FALSE"
"12975","FALSE","FALSE"
"12983","TRUE","FALSE"
"12988","FALSE","FALSE"
"12990","TRUE","TRUE"
"12991","FALSE","FALSE"
"12993","TRUE","TRUE"
"12996","FALSE","TRUE"
"12997","FALSE","TRUE"
"12999","TRUE","TRUE"
"13004","FALSE","FALSE"
"13012","FALSE","FALSE"
"13014","FALSE","FALSE"
"13017","FALSE","TRUE"
"13019","FALSE","TRUE"
"13028","FALSE","TRUE"
"13030","TRUE","TRUE"
"13042","FALSE","TRUE"
"13046","FALSE","FALSE"
"13047","FALSE","TRUE"
"13048","FALSE","FALSE"
"13050","FALSE","TRUE"
"13056","TRUE","TRUE"
"13058","FALSE","TRUE"
"13061","FALSE","FALSE"
"13062","FALSE","FALSE"
"13067","FALSE","TRUE"
"13069","TRUE","TRUE"
"13078","FALSE","TRUE"
"13081","FALSE","FALSE"
"13084","FALSE","TRUE"
"13088","FALSE","FALSE"
"13089","FALSE","TRUE"
"13090","FALSE","TRUE"
"13094","FALSE","FALSE"
"13097","FALSE","FALSE"
"13101","FALSE","FALSE"
"13103","FALSE","FALSE"
"13104","FALSE","TRUE"
"13105","FALSE","TRUE"
"13108","FALSE","FALSE"
"13109","FALSE","FALSE"
"13112","FALSE","FALSE"
"13114","FALSE","FALSE"
"13117","FALSE","TRUE"
"13120","FALSE","TRUE"
"13128","FALSE","FALSE"
"13130","TRUE","TRUE"
"13136","TRUE","FALSE"
"13146","TRUE","FALSE"
"13147","FALSE","FALSE"
"13148","FALSE","TRUE"
"13149","TRUE","TRUE"
"13154","FALSE","TRUE"
"13158","TRUE","TRUE"
"13159","FALSE","FALSE"
"13163","FALSE","TRUE"
"13171","FALSE","FALSE"
"13172","TRUE","TRUE"
"13177","FALSE","FALSE"
"13179","FALSE","FALSE"
"13180","TRUE","FALSE"
"13183","FALSE","FALSE"
"13186","TRUE","TRUE"
"13199","TRUE","TRUE"
"13201","FALSE","TRUE"
"13205","FALSE","FALSE"
"13208","FALSE","FALSE"
"13211","FALSE","TRUE"
"13214","FALSE","FALSE"
"13215","TRUE","TRUE"
"13216","FALSE","TRUE"
"13223","FALSE","FALSE"
"13225","TRUE","TRUE"
"13234","FALSE","TRUE"
"13237","TRUE","TRUE"
"13246","TRUE","TRUE"
"13250","FALSE","FALSE"
"13254","FALSE","TRUE"
"13259","FALSE","TRUE"
"13276","TRUE","TRUE"
"13279","FALSE","TRUE"
"13289","TRUE","TRUE"
"13299","FALSE","FALSE"
"13304","FALSE","TRUE"
"13308","FALSE","FALSE"
"13313","TRUE","TRUE"
"13316","FALSE","TRUE"
"13318","TRUE","TRUE"
"13324","TRUE","TRUE"
"13326","TRUE","TRUE"
"13327","FALSE","FALSE"
"13337","FALSE","FALSE"
"13338","FALSE","FALSE"
"13342","TRUE","FALSE"
"13343","FALSE","FALSE"
"13346","FALSE","FALSE"
"13352","FALSE","FALSE"
"13356","FALSE","FALSE"
"13357","TRUE","TRUE"
"13362","FALSE","TRUE"
"13363","FALSE","FALSE"
"13364","TRUE","TRUE"
"13365","FALSE","TRUE"
"13366","FALSE","TRUE"
"13371","FALSE","FALSE"
"13372","FALSE","FALSE"
"13377","FALSE","TRUE"
"13386","FALSE","TRUE"
"13388","FALSE","FALSE"
"13400","FALSE","FALSE"
"13413","FALSE","FALSE"
"13414","FALSE","TRUE"
"13417","TRUE","TRUE"
"13418","FALSE","FALSE"
"13419","FALSE","TRUE"
"13424","TRUE","TRUE"
"13428","FALSE","TRUE"
"13431","FALSE","TRUE"
"13441","FALSE","FALSE"
"13442","FALSE","FALSE"
"13445","FALSE","FALSE"
"13447","FALSE","FALSE"
"13449","FALSE","FALSE"
"13450","FALSE","FALSE"
"13459","FALSE","FALSE"
"13462","FALSE","FALSE"
"13463","FALSE","FALSE"
"13465","TRUE","TRUE"
"13471","FALSE","TRUE"
"13472","FALSE","TRUE"
"13479","FALSE","FALSE"
"13492","TRUE","TRUE"
"13493","FALSE","FALSE"
"13494","TRUE","TRUE"
"13501","TRUE","TRUE"
"13502","TRUE","TRUE"
"13503","TRUE","TRUE"
"13505","TRUE","TRUE"
"13511","FALSE","FALSE"
"13518","FALSE","TRUE"
"13519","FALSE","TRUE"
"13520","FALSE","FALSE"
"13522","FALSE","TRUE"
"13529","FALSE","TRUE"
"13547","FALSE","TRUE"
"13548","FALSE","FALSE"
"13549","FALSE","TRUE"
"13558","FALSE","TRUE"
"13560","FALSE","FALSE"
"13565","FALSE","TRUE"
"13569","FALSE","FALSE"
"13573","FALSE","TRUE"
"13580","FALSE","FALSE"
"13583","FALSE","TRUE"
"13584","FALSE","FALSE"
"13594","FALSE","TRUE"
"13603","FALSE","TRUE"
"13604","FALSE","FALSE"
"13607","TRUE","FALSE"
"13608","FALSE","TRUE"
"13615","FALSE","FALSE"
"13619","FALSE","FALSE"
"13620","FALSE","TRUE"
"13624","TRUE","FALSE"
"13630","FALSE","FALSE"
"13631","TRUE","TRUE"
"13632","FALSE","FALSE"
"13639","FALSE","FALSE"
"13642","FALSE","TRUE"
"13648","FALSE","TRUE"
"13654","FALSE","TRUE"
"13658","FALSE","TRUE"
"13662","FALSE","FALSE"
"13673","FALSE","FALSE"
"13675","TRUE","TRUE"
"13680","FALSE","FALSE"
"13682","FALSE","FALSE"
"13685","FALSE","TRUE"
"13688","TRUE","TRUE"
"13690","TRUE","TRUE"
"13698","TRUE","TRUE"
"13699","FALSE","TRUE"
"13706","FALSE","TRUE"
"13715","FALSE","TRUE"
"13725","TRUE","FALSE"
"13726","FALSE","FALSE"
"13730","FALSE","TRUE"
"13732","FALSE","TRUE"
"13737","FALSE","FALSE"
"13744","FALSE","FALSE"
"13748","FALSE","TRUE"
"13756","FALSE","TRUE"
"13757","FALSE","FALSE"
"13762","FALSE","TRUE"
"13772","FALSE","TRUE"
"13776","FALSE","FALSE"
"13777","FALSE","FALSE"
"13779","FALSE","TRUE"
"13781","FALSE","FALSE"
"13782","FALSE","TRUE"
"13788","TRUE","FALSE"
"13791","FALSE","FALSE"
"13793","FALSE","FALSE"
"13798","FALSE","TRUE"
"13799","FALSE","TRUE"
"13800","TRUE","TRUE"
"13809","FALSE","FALSE"
"13810","FALSE","FALSE"
"13815","TRUE","TRUE"
"13816","FALSE","TRUE"
"13820","FALSE","TRUE"
"13823","FALSE","TRUE"
"13832","FALSE","TRUE"
"13835","FALSE","FALSE"
"13837","FALSE","TRUE"
"13850","FALSE","TRUE"
"13853","FALSE","FALSE"
"13854","FALSE","FALSE"
"13856","FALSE","FALSE"
"13858","FALSE","FALSE"
"13862","FALSE","FALSE"
"13865","TRUE","TRUE"
"13867","FALSE","FALSE"
"13874","FALSE","FALSE"
"13876","FALSE","FALSE"
"13879","FALSE","FALSE"
"13882","FALSE","FALSE"
"13883","TRUE","TRUE"
"13884","FALSE","TRUE"
"13885","FALSE","FALSE"
"13886","FALSE","FALSE"
"13888","FALSE","TRUE"
"13896","FALSE","TRUE"
"13898","TRUE","TRUE"
"13899","FALSE","FALSE"
"13906","FALSE","TRUE"
"13907","FALSE","TRUE"
"13911","FALSE","FALSE"
"13914","TRUE","TRUE"
"13916","FALSE","FALSE"
"13928","FALSE","FALSE"
"13934","FALSE","FALSE"
"13935","FALSE","FALSE"
"13936","FALSE","FALSE"
"13937","FALSE","FALSE"
"13939","FALSE","FALSE"
"13940","FALSE","FALSE"
"13943","FALSE","TRUE"
"13948","FALSE","FALSE"
"13950","FALSE","FALSE"
"13952","FALSE","TRUE"
"13953","FALSE","FALSE"
"13954","FALSE","FALSE"
"13959","FALSE","TRUE"
"13967","FALSE","FALSE"
"13972","FALSE","FALSE"
"13977","FALSE","FALSE"
"13981","FALSE","FALSE"
"13985","FALSE","FALSE"
"13986","FALSE","TRUE"
"13989","FALSE","FALSE"
"13992","FALSE","FALSE"
"13994","FALSE","TRUE"
"14000","FALSE","FALSE"
"14003","FALSE","TRUE"
"14011","TRUE","FALSE"
"14012","FALSE","TRUE"
"14021","FALSE","FALSE"
"14023","FALSE","TRUE"
"14024","TRUE","FALSE"
"14030","FALSE","FALSE"
"14031","FALSE","TRUE"
"14036","FALSE","FALSE"
"14042","FALSE","FALSE"
"14045","FALSE","FALSE"
"14046","FALSE","FALSE"
"14049","TRUE","FALSE"
"14050","FALSE","FALSE"
"14053","FALSE","TRUE"
"14055","FALSE","FALSE"
"14057","FALSE","TRUE"
"14061","FALSE","TRUE"
"14065","FALSE","FALSE"
"14070","FALSE","FALSE"
"14073","FALSE","TRUE"
"14076","FALSE","FALSE"
"14079","FALSE","TRUE"
"14086","FALSE","FALSE"
"14105","FALSE","FALSE"
"14110","FALSE","FALSE"
"14122","FALSE","FALSE"
"14131","FALSE","TRUE"
"14132","TRUE","TRUE"
"14136","FALSE","FALSE"
"14141","FALSE","TRUE"
"14144","FALSE","FALSE"
"14145","FALSE","FALSE"
"14150","FALSE","TRUE"
"14151","FALSE","FALSE"
"14153","FALSE","FALSE"
"14154","FALSE","FALSE"
"14155","FALSE","FALSE"
"14156","FALSE","FALSE"
"14158","FALSE","TRUE"
"14166","FALSE","FALSE"
"14176","FALSE","FALSE"
"14178","FALSE","FALSE"
"14182","TRUE","TRUE"
"14183","FALSE","TRUE"
"14186","FALSE","TRUE"
"14189","FALSE","FALSE"
"14196","FALSE","FALSE"
"14199","FALSE","FALSE"
"14205","TRUE","TRUE"
"14211","FALSE","TRUE"
"14214","TRUE","TRUE"
"14215","FALSE","FALSE"
"14217","FALSE","TRUE"
"14218","TRUE","TRUE"
"14224","FALSE","FALSE"
"14230","FALSE","TRUE"
"14232","FALSE","FALSE"
"14237","TRUE","TRUE"
"14255","FALSE","FALSE"
"14260","FALSE","FALSE"
"14269","FALSE","TRUE"
"14273","FALSE","TRUE"
"14274","FALSE","FALSE"
"14277","FALSE","TRUE"
"14279","FALSE","FALSE"
"14282","FALSE","FALSE"
"14283","FALSE","FALSE"
"14287","TRUE","TRUE"
"14289","FALSE","FALSE"
"14290","TRUE","TRUE"
"14292","FALSE","FALSE"
"14302","FALSE","FALSE"
"14303","FALSE","FALSE"
"14306","TRUE","TRUE"
"14315","FALSE","FALSE"
"14316","FALSE","FALSE"
"14318","FALSE","FALSE"
"14320","FALSE","FALSE"
"14323","FALSE","FALSE"
"14325","FALSE","FALSE"
"14330","FALSE","TRUE"
"14339","FALSE","FALSE"
"14343","FALSE","FALSE"
"14352","FALSE","TRUE"
"14354","TRUE","TRUE"
"14359","FALSE","FALSE"
"14361","TRUE","TRUE"
"14363","FALSE","FALSE"
"14366","TRUE","FALSE"
"14367","FALSE","TRUE"
"14370","FALSE","FALSE"
"14371","FALSE","TRUE"
"14372","FALSE","FALSE"
"14376","FALSE","FALSE"
"14380","FALSE","TRUE"
"14382","TRUE","FALSE"
"14390","TRUE","FALSE"
"14393","FALSE","FALSE"
"14394","TRUE","TRUE"
"14404","FALSE","FALSE"
"14408","FALSE","FALSE"
"14409","FALSE","TRUE"
"14411","FALSE","TRUE"
"14415","FALSE","TRUE"
"14417","FALSE","FALSE"
"14422","FALSE","TRUE"
"14424","FALSE","FALSE"
"14427","TRUE","TRUE"
"14428","TRUE","TRUE"
"14432","FALSE","FALSE"
"14435","FALSE","FALSE"
"14436","FALSE","FALSE"
"14438","FALSE","TRUE"
"14440","TRUE","TRUE"
"14441","TRUE","TRUE"
"14445","FALSE","TRUE"
"14447","FALSE","FALSE"
"14448","FALSE","TRUE"
"14462","FALSE","FALSE"
"14468","FALSE","FALSE"
"14474","FALSE","FALSE"
"14483","FALSE","TRUE"
"14497","FALSE","FALSE"
"14499","FALSE","TRUE"
"14505","FALSE","FALSE"
"14512","FALSE","FALSE"
"14513","FALSE","FALSE"
"14518","FALSE","FALSE"
"14520","FALSE","TRUE"
"14525","TRUE","FALSE"
"14539","FALSE","FALSE"
"14541","FALSE","TRUE"
"14545","FALSE","FALSE"
"14549","FALSE","TRUE"
"14556","FALSE","TRUE"
"14560","FALSE","TRUE"
"14565","FALSE","TRUE"
"14568","FALSE","FALSE"
"14569","FALSE","FALSE"
"14576","FALSE","FALSE"
"14581","FALSE","FALSE"
"14582","FALSE","FALSE"
"14583","FALSE","TRUE"
"14584","TRUE","TRUE"
"14587","FALSE","FALSE"
"14589","FALSE","FALSE"
"14593","FALSE","FALSE"
"14596","FALSE","FALSE"
"14600","FALSE","FALSE"
"14604","FALSE","FALSE"
"14606","FALSE","FALSE"
"14609","TRUE","TRUE"
"14610","FALSE","TRUE"
"14617","FALSE","FALSE"
"14619","FALSE","TRUE"
"14625","FALSE","FALSE"
"14626","FALSE","FALSE"
"14627","FALSE","FALSE"
"14629","FALSE","FALSE"
"14638","FALSE","FALSE"
"14643","FALSE","FALSE"
"14645","FALSE","FALSE"
"14646","FALSE","TRUE"
"14648","TRUE","TRUE"
"14653","FALSE","FALSE"
"14667","FALSE","FALSE"
"14672","FALSE","FALSE"
"14673","FALSE","FALSE"
"14674","FALSE","FALSE"
"14680","FALSE","FALSE"
"14684","FALSE","FALSE"
"14688","FALSE","FALSE"
"14693","TRUE","FALSE"
"14700","FALSE","FALSE"
"14702","TRUE","TRUE"
"14707","FALSE","FALSE"
"14708","TRUE","TRUE"
"14709","TRUE","TRUE"
"14710","FALSE","FALSE"
"14711","TRUE","TRUE"
"14715","FALSE","FALSE"
"14716","FALSE","TRUE"
"14724","FALSE","FALSE"
"14725","FALSE","TRUE"
"14727","TRUE","TRUE"
"14729","TRUE","TRUE"
"14734","FALSE","FALSE"
"14738","FALSE","FALSE"
"14742","FALSE","FALSE"
"14745","FALSE","TRUE"
"14747","FALSE","FALSE"
"14757","FALSE","FALSE"
"14759","FALSE","FALSE"
"14766","FALSE","TRUE"
"14768","FALSE","TRUE"
"14769","FALSE","FALSE"
"14773","FALSE","FALSE"
"14774","FALSE","FALSE"
"14775","FALSE","FALSE"
"14778","FALSE","FALSE"
"14779","FALSE","FALSE"
"14788","FALSE","TRUE"
"14795","FALSE","FALSE"
"14800","FALSE","FALSE"
"14802","FALSE","FALSE"
"14807","TRUE","TRUE"
"14808","FALSE","FALSE"
"14809","FALSE","FALSE"
"14811","FALSE","FALSE"
"14814","TRUE","TRUE"
"14815","FALSE","FALSE"
"14829","FALSE","TRUE"
"14849","FALSE","TRUE"
"14855","FALSE","TRUE"
"14858","FALSE","FALSE"
"14862","FALSE","FALSE"
"14863","FALSE","FALSE"
"14864","FALSE","TRUE"
"14866","FALSE","FALSE"
"14876","FALSE","FALSE"
"14879","FALSE","TRUE"
"14886","TRUE","TRUE"
"14888","FALSE","FALSE"
"14889","FALSE","TRUE"
"14890","FALSE","TRUE"
"14893","FALSE","FALSE"
"14897","FALSE","FALSE"
"14900","FALSE","FALSE"
"14906","TRUE","TRUE"
"14913","FALSE","FALSE"
"14928","TRUE","TRUE"
"14930","FALSE","TRUE"
"14940","FALSE","FALSE"
"14942","FALSE","TRUE"
"14943","FALSE","FALSE"
"14944","FALSE","FALSE"
"14954","FALSE","FALSE"
"14959","FALSE","FALSE"
"14960","TRUE","TRUE"
"14961","FALSE","TRUE"
"14964","FALSE","TRUE"
"14966","TRUE","FALSE"
"14969","FALSE","FALSE"
"14973","FALSE","FALSE"
"14974","FALSE","FALSE"
"14983","FALSE","TRUE"
"15002","FALSE","TRUE"
"15005","FALSE","FALSE"
"15011","FALSE","TRUE"
"15014","TRUE","TRUE"
"15015","TRUE","FALSE"
"15017","TRUE","FALSE"
"15020","TRUE","TRUE"
"15031","TRUE","TRUE"
"15032","FALSE","TRUE"
"15033","FALSE","FALSE"
"15041","FALSE","FALSE"
"15044","TRUE","TRUE"
"15050","TRUE","TRUE"
"15052","FALSE","TRUE"
"15053","FALSE","FALSE"
"15060","FALSE","TRUE"
"15062","FALSE","FALSE"
"15063","TRUE","TRUE"
"15077","FALSE","FALSE"
"15079","FALSE","TRUE"
"15088","TRUE","TRUE"
"15090","TRUE","TRUE"
